existing,51,271,99,8
function,51,123.3,81,8
regional,50,131.5,81,8
security,49,868.9,149,8
students,48,1004.5,157,8
approach,48,994.8,156,8
movement,48,840.6,145,8
division,48,262.9,95,8
Scotland,47,796.3,140,8
document,47,3.2,51,8
received,46,828.1,140,8
benefits,46,134.5,77,8
councils,46,39.3,33,8
property,45,781.5,135,8
suddenly,45,655.8,126,8
accident,45,73.8,66,8
prepared,45,11.8,53,8
bringing,45,2.5,49,8
Margaret,45,15.1,37,8
material,44,884.1,141,8
original,44,544.5,115,8
increase,44,149.9,76,8
produced,43,877.1,139,8
response,43,468.3,106,8
families,43,273.5,88,8
separate,43,204.2,80,8
exercise,43,81.2,65,8
complete,42,413.1,100,8
director,41,813.6,131,8
February,41,299.7,89,8
election,40,499.5,104,8
entirely,40,158.4,72,8
attitude,40,88.4,62,8
pictures,40,43.4,56,8
straight,40,22.9,30,8
products,39,626.6,114,8
referred,39,111.1,65,8
provided,38,999.8,140,8
strategy,38,123,64,8
changing,38,0.8,36,8
shopping,38,34.6,27,8
November,37,495.4,100,8
accepted,37,320.6,84,8
distance,37,173.9,70,8
sentence,37,98.4,60,8
mortgage,37,26.5,28,8
holidays,37,28.9,27,8
patients,36,1788.9,189,8
negative,36,23.3,46,8
expected,35,1366.9,159,8
activity,35,875,124,8
December,35,534.9,100,8
criteria,35,5.2,40,8
campaign,34,530,98,8
relevant,33,398.9,85,8
carrying,33,119.9,58,8
proposal,33,23,43,8
bathroom,33,27.7,24,8
standard,32,308.2,76,8
standard,32,132.7,58,8
wondered,32,77,50,8
enormous,32,31.8,43,8
wherever,32,38.3,22,8
trousers,32,40.1,22,8
compared,31,554.4,95,8
hundreds,31,26.7,41,8
absolute,31,5.2,35,8
standing,31,3.6,28,8
required,30,1489.3,157,8
included,30,1140.3,133,8
northern,30,282.7,70,8
accounts,30,256.5,69,8
customer,30,76.9,49,8
recorded,29,195.9,61,8
southern,29,169.9,58,8
brothers,29,15.5,37,8
followed,28,1658.2,163,8
directly,28,626,95,8
machines,28,107.3,50,8
thinking,28,64.1,44,8
electric,28,14.5,35,8
spending,28,0.4,30,8
sensible,28,0.3,27,8
laughing,28,8.4,24,8
teaching,27,224.9,60,8
planning,27,150.1,53,8
identify,27,148.9,53,8
guidance,27,11.6,33,8
opposite,27,8.8,33,8
whenever,27,7.1,32,8
analysis,26,1437.9,145,8
physical,26,791.6,103,8
reaction,26,218.9,59,8
prepared,26,177.1,55,8
exciting,26,19.4,34,8
realized,26,10.6,31,8
progress,25,528.3,82,8
examples,25,440.8,76,8
managers,25,282.8,62,8
violence,25,253.5,60,8
projects,25,233.2,59,8
liberal*,25,222.9,57,8
assembly,25,216.1,57,8
occasion,25,207.5,56,8
employed,25,152.7,51,8
describe,25,104.6,45,8
priority,25,33.1,35,8
secondly,25,4.7,29,8
achieved,24,590,86,8
becoming,24,463.9,77,8
solution,24,440.3,74,8
suitable,24,318.3,65,8
detailed,24,332.2,65,8
capacity,24,294.7,63,8
audience,24,249.8,58,8
location,24,82.2,42,8
proposed,24,81.2,41,8
learning,24,63.6,39,8
teaching,24,36.7,34,8
aircraft,23,357.8,66,8
magazine,23,176.5,50,8
friendly,23,87.3,40,8
spending,23,66.8,38,8
grateful,23,7,28,8
speakers,23,0.2,22,8
reported,22,1241.1,124,8
Scottish,22,979.4,107,8
strength,22,528,77,8
pleasure,22,252.1,56,8
database,22,54.3,35,8
boundary,22,1.9,20,8
designed,21,1043.8,110,8
marriage,21,660.4,85,8
politics,21,593.7,81,8
domestic,21,507.5,74,8
elements,21,435.7,69,8
purposes,21,355.1,63,8
critical,21,344.8,62,8
familiar,21,339.3,61,8
maintain,21,307.4,58,8
constant,21,214.9,51,8
strongly,21,196.5,49,8
breaking,21,29,31,8
feelings,20,310.9,57,8
thoughts,20,225.3,50,8
proposed,20,204.3,48,8
religion,20,187.5,47,8
stations,20,102.1,39,8
fighting,20,93.7,38,8
Thatcher,20,69.9,35,8
disabled,20,52.5,32,8
millions,20,24,28,8
subjects,19,693.7,84,8
conflict,19,358.5,60,8
affected,19,331.4,58,8
answered,19,127.9,40,8
churches,19,96.1,37,8
building,19,34.1,29,8
pregnant,19,5.8,23,8
formally,19,3.8,22,8
curtains,19,1.2,20,8
exchange,18,822.2,89,8
includes,18,576.2,73,8
patterns,18,430.9,63,8
learning,18,373,59,8
shoulder,18,245.9,49,8
premises,18,164.2,41,8
delivery,18,131.8,38,8
citizens,18,89.9,35,8
branches,18,82.8,34,8
employer,18,61.3,32,8
drinking,18,1.7,20,8
military,17,1317.2,119,8
software,17,1085.1,103,8
believed,17,839.4,90,8
internal,17,587,73,8
unlikely,17,416.1,61,8
visitors,17,312.5,52,8
surprise,17,295.2,51,8
somewhat,17,276.8,50,8
sections,17,273,50,8
indicate,17,215.5,44,8
approval,17,181.1,42,8
incident,17,158.7,39,8
attached,17,138.8,38,8
complete,17,111.9,36,8
disaster,17,59.9,30,8
villages,17,62.6,29,8
switched,17,7.7,21,8
appeared,16,1328.4,117,8
features,16,861.1,88,8
measures,16,585.3,71,8
occurred,16,427.8,59,8
greatest,16,375,55,8
accurate,16,87.3,31,8
medicine,16,69,29,8
entitled,16,50.7,27,8
concerns,16,50.5,26,8
engineer,16,24.6,23,8
official,15,834,84,8
powerful,15,734.6,79,8
intended,15,710.9,76,8
ministry,15,374.6,54,8
offering,15,263.2,45,8
approved,15,224.8,42,8
relating,15,186,39,8
vehicles,15,109.9,33,8
improved,15,72.5,29,8
pleasant,15,67.6,28,8
memories,15,68.9,28,8
sergeant,15,68.1,28,8
platform,15,63.5,27,8
resource,15,29.1,23,8
Lawrence,15,26.8,22,8
confused,15,13.9,20,8
emphasis,14,476,59,8
released,14,422.1,55,8
arranged,14,250.2,43,8
promised,14,256.5,42,8
mountain,14,235.1,42,8
partners,14,242.8,42,8
valuable,14,233.3,42,8
informed,14,148.6,35,8
employee,14,132.5,33,8
stronger,14,75,28,8
equation,14,60.7,26,8
listened,14,46.3,25,8
enjoying,14,33.8,23,8
corridor,14,32.2,22,8
expenses,14,25.3,21,8
provides,13,1016.5,92,8
regarded,13,799.2,77,8
suffered,13,489.3,59,8
payments,13,339.4,48,8
painting,13,258.8,41,8
struggle,13,247.8,40,8
agencies,13,217.1,39,8
adequate,13,210.8,38,8
earnings,13,167.5,34,8
entrance,13,144,33,8
festival,13,144.7,33,8
reducing,13,137.5,31,8
covering,13,125.7,31,8
changing,13,78,26,8
persuade,13,63.9,25,8
facility,13,56.6,24,8
contacts,13,41.7,22,8
returned,12,1434.7,114,8
suggests,12,781.6,74,8
transfer,12,475.7,55,8
consumer,12,375.6,47,8
Northern,12,356.9,47,8
creating,12,239.3,38,8
landlord,12,118.1,29,8
Victoria,12,105.8,27,8
exercise,12,86.8,25,8
hardware,12,55.1,22,8
assuming,12,35.1,20,8
railways,12,33.7,20,8
presence,11,1074.2,89,8
replaced,11,638.1,62,8
admitted,11,602.9,62,8
requires,11,563,58,8
external,11,486.7,54,8
creation,11,453.6,52,8
allowing,11,384.1,47,8
involves,11,362.7,45,8
believes,11,326.8,43,8
dramatic,11,321.3,42,8
soldiers,11,251.6,38,8
attended,11,243.4,38,8
studying,11,93.1,26,8
schedule,11,92.9,25,8
generous,11,92.1,25,8
everyday,11,65.4,22,8
midnight,11,38,20,8
criminal,10,427.8,48,8
extended,10,354.3,43,8
recovery,10,335.5,41,8
arrested,10,283,37,8
directed,10,256.4,37,8
discover,10,247.4,35,8
purchase,10,214.8,33,8
servants,10,190.2,32,8
measured,10,189.1,32,8
tendency,10,183.4,32,8
taxation,10,131.2,27,8
flexible,10,113.9,26,8
quantity,10,120.5,25,8
drawings,10,99.9,25,8
pointing,10,97.7,23,8
sympathy,10,82.1,23,8
clothing,10,83.8,23,8
reserves,10,68.1,21,8
messages,10,71.4,21,8
applying,10,72.7,21,8
carriage,10,61.5,21,8
relative,9,382.7,43,8
rejected,9,362.2,42,8
minority,9,287.2,37,8
category,9,284.2,36,8
supplied,9,277.4,36,8
prospect,9,256.8,34,8
overcome,9,157.7,28,8
gathered,9,161.5,27,8
produces,9,161,27,8
colleges,9,142.7,27,8
reminded,9,138.2,25,8
claiming,9,119.5,24,8
coverage,9,107.8,24,8
sessions,9,110.8,23,8
register,9,92.8,22,8
addition,9,100.3,22,8
mentally,9,87.8,21,8
remained,8,1406.2,101,8
cultural,8,900.9,72,8
Japanese,8,644.8,56,8
realised,8,580,54,8
academic,8,559.3,51,8
contains,8,518.6,50,8
launched,8,514,49,8
sequence,8,458.5,46,8
symptoms,8,289,34,8
princess,8,234.2,32,8
selected,8,219.8,31,8
relation,8,232.7,30,8
universe,8,185,28,8
treasury,8,203.7,28,8
explains,8,176,27,8
excluded,8,144.4,25,8
governor,8,158.5,25,8
historic,8,142.2,25,8
multiple,8,141.9,24,8
managing,8,146.3,24,8
reflects,8,133,23,8
resolved,8,126.6,23,8
expected,8,114.4,23,8
innocent,8,127.6,23,8
operated,8,120.6,22,8
generate,8,108.8,21,8
required,8,95.6,21,8
visiting,8,92.3,20,8
obtained,7,909.2,69,8
contrast,7,868,68,8
apparent,7,706.1,58,8
revealed,7,692.1,58,8
chemical,7,340.1,36,8
Williams,7,321.9,36,8
judgment,7,333.4,36,8
distinct,7,331.4,35,8
repeated,7,318.4,35,8
champion,7,312.3,35,8
controls,7,330.5,35,8
survival,7,313.1,34,8
contents,7,301.6,33,8
provided,7,287.6,32,8
articles,7,276,32,8
reaching,7,276,32,8
attacked,7,273.8,32,8
turnover,7,270.7,32,8
survived,7,235.1,29,8
overseas,7,238.2,29,8
injuries,7,217.6,28,8
ultimate,7,194.6,27,8
medieval,7,206.8,27,8
creative,7,191.4,27,8
entitled,7,180.2,25,8
rational,7,172.8,25,8
welcomed,7,186.8,25,8
entering,7,176.1,24,8
marginal,7,148.5,23,8
assessed,7,152.5,23,8
fighting,7,129.4,22,8
strictly,7,124.5,21,8
lifetime,7,113.3,20,8
diseases,7,101.1,20,8
attempts,6,615.2,51,8
republic,6,569.3,48,8
declared,6,552.7,47,8
identity,6,508.4,44,8
examined,6,408.6,39,8
advanced,6,363.4,36,8
catholic,6,362.7,35,8
numerous,6,358.2,35,8
occupied,6,254.7,28,8
supplies,6,222.8,27,8
Nicholas,6,232.4,27,8
informal,6,221.2,26,8
disposal,6,172,23,8
improved,6,173.9,23,8
sciences,6,168.6,23,8
heritage,6,143.2,21,8
outlined,6,135.3,21,8
refugees,6,144.3,21,8
deciding,6,132.1,20,8
earliest,6,130.8,20,8
insisted,5,443.5,37,8
findings,5,411,36,8
alliance,5,365,34,8
dominant,5,370.7,33,8
retained,5,256.8,26,8
offences,5,231.5,26,8
reliable,5,210,24,8
stressed,5,227.3,24,8
official,5,193.9,23,8
guardian,5,184.4,23,8
graphics,5,177.5,22,8
ensuring,5,172.9,21,8
invasion,5,180.6,21,8
abstract,5,170.5,21,8
emotions,5,154,21,8
explicit,5,171.2,21,8
observed,4,708.4,51,8
acquired,4,530.9,41,8
theories,4,510.3,40,8
currency,4,521.9,39,8
darkness,4,461.8,38,8
clinical,4,400,33,8
resulted,4,398.6,32,8
combined,4,338.8,30,8
concepts,4,320.1,29,8
consists,4,302.9,28,8
commonly,4,324.7,28,8
versions,4,261.5,26,8
confined,4,246.8,24,8
Atlantic,4,244.3,24,8
romantic,4,231.2,22,8
superior,4,213.2,22,8
networks,4,192.5,21,8
designer,4,192.8,21,8
creature,4,205.2,20,8
demanded,3,576.5,41,8
literary,3,502.6,37,8
monetary,3,422,31,8
imperial,3,327.4,27,8
frequent,3,338,26,8
exposure,3,329,25,8
ideology,3,262.8,23,8
collapse,3,262.1,23,8
declined,3,278.1,23,8
resigned,3,261,23,8
composed,3,244.9,22,8
wildlife,3,238.9,22,8
situated,3,227.8,21,8
breeding,3,222.1,21,8
merchant,3,217.5,20,8
restored,3,227.3,20,8
producer,3,224.2,20,8
Pakistan,3,230.4,20,8
judicial,2,405.1,27,8
province,2,342.4,25,8
laughter,2,342.2,25,8
chapters,2,302.4,22,8
deposits,2,285.8,21,8
duration,2,268.8,20,8
parallel,2,244.1,20,8
interior,2,275,20,8
moreover,1,834.1,48,8
lifespan,1,715.2,41,8
formerly,1,353.5,22,8
recalled,1,333,20,8
concrete,1,296.4,20,8
shrugged,0,469.6,26,8
murmured,0,421.6,21,8
autonomy,0,351.4,20,8
analysed,0,340.7,20,8
hundred,1023,23691.2,95,7
thought,845,2811.8,430,7
another,640,66.3,575,7
through,615,271.8,758,7
getting,539,4647.3,165,7
morning,459,2610.4,183,7
perhaps,444,271.3,339,7
looking,428,1009.7,245,7
talking,428,5463.6,93,7
council,424,413.2,300,7
whether,413,214.7,322,7
nothing,403,125.1,333,7
problem,348,126.3,283,7
between,338,5239.2,968,7
working,282,412.8,184,7
suppose,275,2237.7,88,7
already,267,210.6,352,7
started,261,436.5,165,7
against,257,2347.4,597,7
believe,257,105.7,207,7
minutes,253,278.3,175,7
anybody,249,5359.7,26,7
without,227,1611.1,483,7
members,224,222.4,305,7
fifteen,207,3222.3,36,7
country,204,538,332,7
service,204,395.4,312,7
exactly,201,782.9,96,7
o'clock,188,3095.5,30,7
someone,181,1.8,187,7
meeting,178,18.9,160,7
tonight,178,1466.4,56,7
certain,169,147.9,226,7
general,162,882.1,317,7
company,158,2157.8,429,7
million,157,417,256,7
through,155,376.9,88,7
putting,153,734.4,67,7
forward,151,16.8,135,7
usually,144,144.4,197,7
brought,143,230.8,211,7
British,141,1921.4,382,7
happens,140,984.6,49,7
trouble,138,265.3,84,7
special,125,559.4,231,7
towards,123,1331.3,305,7
changed,120,12.2,108,7
schools,118,106.5,159,7
labour*,118,16.5,133,7
sitting,117,163.4,77,7
traffic,114,325.5,61,7
running,113,7.6,103,7
quarter,112,192.1,70,7
parents,111,212.8,169,7
evening,108,83.6,142,7
playing,108,4.6,100,7
telling,108,401.2,53,7
clearly,107,177.7,159,7
numbers,107,3.6,114,7
figures,106,3.4,112,7
allowed,105,128.3,147,7
support,104,636.4,212,7
friends,104,185.9,156,7
various,101,242.9,161,7
quality,99,337.9,170,7
further,97,195.7,150,7
holiday,97,60.7,74,7
written,94,11.1,105,7
support,93,2.2,98,7
imagine,93,174.7,57,7
weekend,92,135.6,60,7
picture,91,23,107,7
however,90,7648.4,664,7
society,89,1379.3,256,7
section,89,715.5,197,7
decided,89,338.9,158,7
provide,88,1205.1,239,7
quickly,88,128.1,128,7
himself,87,2542.2,337,7
station,87,19.6,102,7
Michael,87,7.6,96,7
machine,87,1.3,84,7
project,84,314.1,148,7
control,83,1520.1,256,7
Tuesday,83,565.3,30,7
earlier,82,28.1,98,7
husband,80,116.5,116,7
officer,79,24.3,94,7
process,78,1317.3,231,7
totally,78,73,56,7
Britain,77,1857.7,271,7
Richard,77,63.1,102,7
suggest,77,19.5,90,7
housing,77,22.2,65,7
example,76,259.4,131,7
waiting,76,15.3,88,7
kitchen,75,8.2,83,7
reasons,74,136.5,112,7
walking,74,138.5,45,7
brother,73,19.8,87,7
account,72,403.8,142,7
college,72,108.1,105,7
central,71,1148.2,207,7
history,70,1176.2,207,7
stopped,70,85.4,99,7
benefit,70,9.6,79,7
depends,70,89.3,47,7
similar,69,1059.1,198,7
changes,69,1056.3,196,7
private,69,920.4,185,7
carried,69,470,146,7
pension,69,130.9,42,7
teacher,67,58.2,90,7
explain,67,23.6,81,7
subject,66,1059.8,192,7
present,65,680.9,158,7
manager,65,548.8,147,7
outside,65,304.6,122,7
careful,65,34.5,51,7
bedroom,65,112.6,41,7
several,64,2057.7,260,7
serious,64,396.7,131,7
whereas,64,0.5,62,7
correct,64,4.9,58,7
outside,64,23.3,52,7
workers,63,688.2,157,7
writing,63,0,63,7
produce,60,300.4,115,7
village,59,312.5,114,7
letters,59,66.7,81,7
labour*,58,657.8,146,7
current,58,619,142,7
product,58,344.7,117,7
clothes,58,37.3,75,7
weather,58,0.1,57,7
capital,57,615,141,7
England,56,2135.2,252,7
pleased,55,16.9,46,7
feeling,54,62.4,75,7
worried,54,69.8,36,7
America,53,331.7,109,7
covered,53,107.2,82,7
English,52,969.5,161,7
offered,52,389.4,112,7
windows,52,195.6,92,7
showing,52,23.8,64,7
greater,50,878,152,7
English,50,157.2,85,7
keeping,50,23.2,62,7
dealing,50,1.6,53,7
driving,50,35.7,37,7
noticed,49,3.3,53,7
comment,49,66.4,32,7
mention,49,106.3,29,7
finally,48,775.7,140,7
reports,48,142.8,80,7
married,48,8.7,55,7
matters,47,184.2,84,7
reading,47,1.4,50,7
selling,47,3.3,43,7
concern,46,360.6,102,7
managed,46,146.8,78,7
married,45,1.6,48,7
success,44,910,144,7
details,44,676.3,126,7
leaving,44,408.9,102,7
purpose,44,361.5,99,7
contact,44,66.6,64,7
cheaper,44,182.9,21,7
systems,43,1558.4,188,7
results,43,1157.2,159,7
natural,43,1060.8,154,7
economy,43,535,112,7
obvious,43,284.9,90,7
younger,43,20,54,7
address,43,14.5,52,7
century,42,2022.1,215,7
smaller,42,175.4,77,7
strange,42,94,66,7
enjoyed,42,20.4,52,7
advance,42,9.9,36,7
science,41,589,113,7
January,41,534.5,109,7
library,41,287,87,7
opinion,41,216.2,79,7
message,41,158.4,73,7
discuss,41,50.6,58,7
animals,40,342.5,91,7
dropped,40,70.9,59,7
ability,39,435.3,97,7
achieve,39,160.3,71,7
wedding,39,10.9,33,7
herself,38,1723.7,187,7
balance,38,319.4,86,7
receive,38,249,79,7
improve,38,120.6,65,7
feeling,38,87.4,60,7
element,38,77.6,58,7
Germany,37,675.9,114,7
develop,37,407.2,92,7
speaker,37,313.2,84,7
theatre,37,108.1,61,7
wearing,37,41.2,51,7
collect,37,25.6,27,7
glasses,37,56.8,24,7
parties,36,1030.2,137,7
October,36,694,114,7
becomes,36,302.9,82,7
meeting,36,27.6,47,7
include,35,1453.6,165,7
thought,35,567.3,102,7
medical,35,525.7,100,7
pattern,35,498.1,97,7
context,35,434.3,92,7
courses,34,379.7,86,7
regular,34,319.4,80,7
working,34,149.9,63,7
turning,34,137.2,61,7
fingers,34,132.7,61,7
finding,34,97.4,57,7
stories,34,50.3,49,7
knowing,34,48.4,49,7
biggest,34,40.9,48,7
factory,34,38.5,47,7
doctors,34,32.5,46,7
colours,34,32.7,46,7
present,34,16.9,42,7
staying,34,14.7,27,7
defence,33,939.4,126,7
effects,33,801.8,116,7
schemes,33,82.8,53,7
funding,33,11.6,40,7
helpful,33,1,32,7
tickets,33,21,25,7
knocked,33,41.5,22,7
factors,32,507.8,93,7
railway,32,320.7,77,7
average,32,191.7,65,7
writing,32,106.2,56,7
massive,32,36.5,45,7
mistake,32,10.8,38,7
degrees,32,0.6,31,7
savings,32,0.9,30,7
cutting,32,4.6,28,7
holding,31,328.8,77,7
watched,31,274.5,71,7
flowers,31,129.8,56,7
respect,31,89.9,51,7
amongst,31,63.5,47,7
somehow,31,51.2,46,7
helping,31,19.1,40,7
welcome,31,5.9,27,7
wanting,31,19.3,23,7
chapter,30,1589.3,163,7
primary,30,543.1,92,7
classes,30,216.8,64,7
session,30,62.5,46,7
seconds,30,39.8,43,7
calling,30,35.1,42,7
plastic,30,31.3,42,7
realise,30,23.4,40,7
outside,30,14.2,37,7
respond,30,9.1,36,7
Ireland,29,735.6,104,7
aspects,29,379,78,7
article,29,311,72,7
perfect,29,180.2,59,7
clients,29,105.7,51,7
reading,29,99.1,50,7
answers,29,2.7,32,7
control,28,162.2,55,7
vehicle,28,63.6,44,7
channel,28,49.4,41,7
licence,28,19.8,37,7
singing,28,22.6,21,7
foreign,27,1909.8,177,7
popular,27,932.2,115,7
network,27,416.4,78,7
earlier,27,403.5,75,7
charges,27,251.7,63,7
elderly,27,141.7,52,7
divided,27,55.4,41,7
willing,27,47.6,41,7
briefly,27,14.8,34,7
sending,27,0,26,7
suspect,27,22.2,20,7
western,26,852.6,107,7
records,26,435.4,76,7
related,26,233.1,60,7
farmers,26,159.7,53,7
falling,26,102.9,46,7
roughly,26,3.1,23,7
version,25,601.7,88,7
student,25,526,82,7
reduced,25,377.1,71,7
protect,25,183,54,7
setting,25,114.3,47,7
revenue,25,82.7,43,7
average,25,37.1,37,7
hanging,25,1.2,23,7
arrived,24,742.9,96,7
variety,24,717.4,95,7
overall,24,327.2,64,7
options,24,62.5,39,7
growing,24,43.1,36,7
pulling,24,0.3,24,7
nowhere,24,0.2,24,7
bearing,24,2.4,22,7
heating,24,7,20,7
created,23,705.7,92,7
reality,23,406.7,70,7
streets,23,200.4,52,7
release,23,188.7,51,7
journey,23,186.4,51,7
offices,23,137.7,46,7
trained,23,16.4,30,7
missing,23,16.9,30,7
Matthew,23,4.7,26,7
pushing,23,0.2,24,7
lessons,23,0,23,7
despite,22,1846,160,7
players,22,696.8,89,7
appears,22,611.5,83,7
instead,22,570,81,7
equally,22,431.6,71,7
concept,22,428,69,7
limited,22,411.2,69,7
payment,22,269.7,58,7
typical,22,215,52,7
invited,22,130.4,44,7
unusual,22,125.3,43,7
present,22,54.5,35,7
checked,22,6.7,26,7
disease,21,842.3,97,7
require,21,522.7,74,7
treated,21,514.8,74,7
package,21,336,61,7
opening,21,242.1,54,7
working,21,106.6,40,7
chances,21,39.4,32,7
deliver,21,0,22,7
surface,20,882.5,98,7
William,20,779.4,91,7
justice,20,519.8,73,7
applied,20,493.5,72,7
profits,20,369.6,62,7
charged,20,214.7,50,7
contact,20,152.5,44,7
survive,20,87.4,37,7
replace,20,80.9,36,7
airport,20,40.9,30,7
cleared,20,22.8,27,7
formula,20,23.1,27,7
nuclear,19,775.2,88,7
complex,19,624.2,78,7
grounds,19,457.7,66,7
finance,19,361.3,60,7
capable,19,287,53,7
measure,19,244.3,50,7
seeking,19,228.5,49,7
fashion,19,211.2,48,7
elected,19,224.5,48,7
involve,19,179.2,45,7
trading,19,143.6,41,7
dressed,19,112.4,39,7
charity,19,104.1,37,7
minimum,19,48.6,31,7
Charlie,19,37.7,29,7
letting,19,6,22,7
Russell,19,1.7,21,7
studies,18,1801.2,149,7
reached,18,1584.7,136,7
cabinet,18,534.5,71,7
freedom,18,476.5,65,7
centres,18,330.9,56,7
partner,18,298.7,53,7
Stephen,18,291.8,52,7
highest,18,268.8,51,7
operate,18,184.1,43,7
shortly,18,150.4,41,7
causing,18,89,34,7
drawing,18,76.9,33,7
welcome,18,38.6,28,7
drivers,18,32.1,27,7
compare,18,20.5,25,7
attempt,17,982.4,97,7
failure,17,771.9,85,7
patient,17,636.7,75,7
prevent,17,621.1,74,7
neither,17,384.7,58,7
Glasgow,17,210,45,7
cottage,17,90.1,33,7
surgery,17,49.6,28,7
targets,17,46.1,27,7
arrange,17,18.2,23,7
follows,16,1223.3,110,7
methods,16,1034.7,98,7
initial,16,554.2,68,7
growing,16,493,64,7
eastern,16,494.9,64,7
removed,16,501,64,7
closely,16,443.3,60,7
feature,16,427.3,59,7
adopted,16,371.2,55,7
ordered,16,330.6,53,7
planned,16,269.7,47,7
illness,16,121.5,35,7
benefit,16,94.4,32,7
stomach,16,87.6,31,7
leather,16,52.4,27,7
hearing,16,28.2,24,7
joining,16,18,23,7
sisters,16,9.1,21,7
culture,15,974.4,94,7
leaders,15,748.8,79,7
pointed,15,503.1,62,7
leading,15,412,56,7
regions,15,267.1,45,7
nations,15,249.4,44,7
Chinese,15,231,43,7
maximum,15,169,37,7
cricket,15,145.7,35,7
fishing,15,123.9,34,7
nervous,15,111.2,33,7
touched,15,107.8,32,7
opening,15,67.7,28,7
confirm,15,60.2,27,7
sectors,15,40.7,24,7
running,15,24.2,22,7
fortune,15,23.7,22,7
nearest,15,19.3,21,7
defined,14,471.3,59,7
captain,14,474.9,58,7
display,14,317.1,47,7
settled,14,234.8,42,7
gardens,14,197.4,39,7
mothers,14,155.3,35,7
express,14,133.1,34,7
crossed,14,132.3,32,7
alcohol,14,118.2,32,7
prepare,14,117,32,7
leisure,14,100.9,30,7
summary,14,97.4,30,7
expense,14,83.4,29,7
passing,14,85.4,28,7
mission,14,78.8,28,7
drawing,14,58.2,26,7
ceiling,14,46.6,24,7
matches,14,43,24,7
Bernard,14,31.3,22,7
whereby,14,18.4,20,7
monthly,14,16,20,7
species,13,1277.2,106,7
Charles,13,1173.6,100,7
claimed,13,1008.4,91,7
remains,13,860.9,82,7
largely,13,841.9,80,7
affairs,13,816.9,80,7
leading,13,614.1,67,7
efforts,13,535.1,61,7
billion,13,390,51,7
rapidly,13,364.6,49,7
content,13,344.9,49,7
crucial,13,353.9,48,7
warning,13,260.8,42,7
reflect,13,263.4,41,7
request,13,242.8,41,7
healthy,13,207.3,38,7
written,13,170.7,35,7
mixture,13,172.3,35,7
promote,13,151.9,34,7
winning,13,162.3,34,7
poverty,13,158.8,33,7
applies,13,107.1,30,7
penalty,13,98.3,28,7
painted,13,69.7,26,7
Anthony,13,60.3,25,7
arising,13,52,23,7
funeral,13,43.3,22,7
sharing,13,45.2,22,7
proceed,13,38.3,22,7
minimum,13,30.6,21,7
females,13,29.2,21,7
sources,12,752.3,73,7
meaning,12,740.2,72,7
refused,12,700,69,7
victory,12,574.5,61,7
welfare,12,439,52,7
granted,12,416,50,7
learned,12,407.5,50,7
quietly,12,323.7,45,7
persons,12,297.9,43,7
outcome,12,253.5,40,7
Patrick,12,149.5,32,7
related,12,147.2,32,7
housing,12,144.6,30,7
neither,12,142.6,30,7
anxiety,12,118.1,28,7
grammar,12,91.4,26,7
Douglas,12,82.9,25,7
Swindon,12,46.9,22,7
markets,11,667.2,64,7
largest,11,624.2,63,7
demands,11,499,55,7
passage,11,347.5,44,7
periods,11,321.9,43,7
weapons,11,335.5,43,7
genuine,11,222.8,36,7
extreme,11,230.8,35,7
perform,11,191.8,34,7
anxious,11,194,33,7
sounded,11,173.9,32,7
chamber,11,171.6,31,7
Bristol,11,155.5,31,7
violent,11,153.7,30,7
advised,11,116.6,26,7
amounts,11,102.9,26,7
kingdom,11,74,23,7
no-one*,11,57.8,22,7
justify,11,59.6,22,7
muscles,11,62.3,22,7
testing,11,48.7,21,7
remarks,11,46.6,20,7
closure,11,48.2,20,7
entered,10,702.6,65,7
absence,10,672.2,63,7
Russian,10,571.8,57,7
actions,10,493.4,53,7
Kingdom,10,419,48,7
assumed,10,389.1,45,7
heavily,10,362.1,44,7
Italian,10,360.4,44,7
accused,10,325.6,42,7
federal,10,335.3,42,7
offence,10,307.5,40,7
Commons,10,237.5,35,7
moments,10,238.2,35,7
dispute,10,199,32,7
storage,10,192.1,32,7
victims,10,200.3,32,7
pressed,10,189.4,31,7
climate,10,179.6,30,7
raising,10,128.7,27,7
Germans,10,137.4,27,7
illegal,10,130,26,7
logical,10,100,25,7
killing,10,72.1,21,7
painful,10,61.3,20,7
laughed,9,537.3,53,7
limited,9,394,44,7
Spanish,9,291.7,37,7
consent,9,276.2,35,7
experts,9,266,35,7
attacks,9,243,34,7
setting,9,228.5,33,7
hearing,9,227.7,32,7
shouted,9,224.5,32,7
routine,9,215,31,7
precise,9,217.2,31,7
samples,9,181.4,30,7
engaged,9,170.3,29,7
circuit,9,177.2,28,7
attract,9,155.8,27,7
located,9,159,27,7
serving,9,145.4,27,7
profile,9,119.7,24,7
succeed,9,111.8,23,7
satisfy,9,82.5,21,7
silence,8,733.1,62,7
ancient,8,634.7,55,7
contain,8,522.9,49,7
objects,8,498.3,49,7
African,8,486.3,47,7
visited,8,494.2,47,7
program,8,405.7,43,7
radical,8,352.3,40,7
Belfast,8,356.9,39,7
command,8,344.2,37,7
imposed,8,308,37,7
Johnson,8,299.1,35,7
classic,8,192.4,28,7
edition,8,177.6,27,7
deficit,8,143.4,25,7
explore,8,136.7,24,7
charter,8,139.5,24,7
farming,8,130.2,23,7
enables,8,121,23,7
removal,8,115.1,23,7
injured,8,117.7,23,7
